,Year,Country_of_origin,Country_of_origin_(ISO),Country_of_asylum,Country_of_asylum_(ISO),Female_0_-_4,Female_5_-_11,Female_12_-_17,Female_18_-_59,Female_60,Female_total,Male_0_-_4,Male_5_-_11,Male_12_-_17,Male_18_-_59,Male_60,Male_total,Total
487,2011,Syrian Arab Rep.,SYR,Kyrgyzstan,KGZ,0,0,0,0,0,0,0,0,0,20,0,20,20
488,2011,Syrian Arab Rep.,SYR,Kuwait,KWT,0,5,0,5,0,10,5,0,0,5,0,10,20
489,2011,Syrian Arab Rep.,SYR,Lebanon,LBN,38,0,0,110,0,174,56,5,0,210,5,314,488
490,2011,Syrian Arab Rep.,SYR,Lithuania,LTU,0,0,0,0,0,0,0,0,0,0,0,0,5
491,2011,Syrian Arab Rep.,SYR,Latvia,LVA,0,0,0,0,0,0,0,0,0,0,0,0,16
492,2011,Syrian Arab Rep.,SYR,"China, Macao SAR",MAC,0,5,0,0,0,5,0,0,0,0,0,0,5
493,2011,Syrian Arab Rep.,SYR,Rep. of Moldova,MDA,0,0,0,5,0,5,0,0,0,16,0,16,21
494,2011,Syrian Arab Rep.,SYR,Malaysia,MYS,5,0,0,0,0,5,0,0,0,8,0,8,13
495,2011,Syrian Arab Rep.,SYR,Morocco,MAR,0,0,0,0,0,0,0,0,0,5,0,5,5
496,2011,Syrian Arab Rep.,SYR,Malta,MLT,0,0,0,0,0,0,0,0,0,0,0,0,152
497,2011,Syrian Arab Rep.,SYR,Netherlands,NLD,0,0,0,0,0,0,0,0,0,0,0,0,1295
498,2011,Syrian Arab Rep.,SYR,Norway,NOR,0,0,0,0,0,0,0,0,0,0,0,0,507
499,2011,Syrian Arab Rep.,SYR,New Zealand,NZL,0,0,0,0,0,0,0,0,0,0,0,0,35
500,2011,Syrian Arab Rep.,SYR,Oman,OMN,5,0,0,7,0,12,0,0,0,0,0,0,12
501,2011,Syrian Arab Rep.,SYR,Pakistan,PAK,0,0,0,0,0,0,0,0,0,0,0,0,8
502,2011,Syrian Arab Rep.,SYR,Poland,POL,0,0,0,0,0,0,0,0,0,0,0,0,20
503,2011,Syrian Arab Rep.,SYR,Qatar,QAT,0,0,0,8,0,8,0,0,0,0,0,0,8
504,2011,Syrian Arab Rep.,SYR,Romania,ROU,0,0,0,0,0,0,0,0,0,5,0,5,47
505,2011,Syrian Arab Rep.,SYR,Russian Federation,RUS,0,0,0,0,0,0,0,0,0,0,0,0,17
506,2011,Syrian Arab Rep.,SYR,Saudi Arabia,SAU,0,0,0,0,0,9,0,0,11,5,0,16,25
507,2011,Syrian Arab Rep.,SYR,Spain,ESP,0,0,0,0,0,0,0,0,0,0,0,0,32
508,2011,Syrian Arab Rep.,SYR,Slovakia,SVK,0,0,0,0,0,0,0,0,0,5,0,5,25
509,2011,Syrian Arab Rep.,SYR,Slovenia,SVN,0,0,0,0,0,0,0,0,0,6,0,6,6
510,2011,Syrian Arab Rep.,SYR,Sweden,SWE,0,0,0,0,0,0,0,0,0,0,0,0,1691
511,2011,Syrian Arab Rep.,SYR,Switzerland,CHE,108,0,0,321,0,734,126,0,0,832,5,1406,2140
512,2011,Syrian Arab Rep.,SYR,Thailand,THA,0,0,0,0,0,0,0,0,0,8,0,8,8
513,2011,Syrian Arab Rep.,SYR,Tunisia,TUN,0,0,0,0,0,0,6,0,0,5,0,11,11
514,2011,Syrian Arab Rep.,SYR,Turkey,TUR,21,0,13,30,0,78,18,0,5,92,0,127,205
515,2011,Syrian Arab Rep.,SYR,United Arab Emirates,ARE,0,0,0,8,0,13,7,0,6,9,0,30,43
516,2011,Syrian Arab Rep.,SYR,Ukraine,UKR,0,5,0,0,0,5,0,0,0,77,0,77,219
517,2011,Syrian Arab Rep.,SYR,United States of America,USA,0,0,0,0,0,0,0,0,0,0,0,0,485
518,2011,Syrian Arab Rep.,SYR,Yemen,YEM,0,0,5,15,0,20,0,0,0,36,0,46,66
519,2012,Syrian Arab Rep.,SYR,Albania,ALB,0,0,0,0,0,0,0,0,0,5,0,5,5
520,2012,Syrian Arab Rep.,SYR,Algeria,DZA,8,11,12,33,0,64,18,14,7,133,0,172,236
521,2012,Syrian Arab Rep.,SYR,Egypt,EGY,835,1131,788,3335,225,6314,886,1134,910,3331,256,6517,12831
522,2012,Syrian Arab Rep.,SYR,Argentina,ARG,0,0,0,9,5,14,5,0,0,30,0,35,49
523,2012,Syrian Arab Rep.,SYR,Armenia,ARM,24,30,28,114,20,216,25,33,30,152,20,260,476
524,2012,Syrian Arab Rep.,SYR,Australia,AUS,0,0,0,0,0,0,0,0,0,0,0,0,278
525,2012,Syrian Arab Rep.,SYR,Austria,AUT,0,0,0,0,0,0,0,0,0,0,0,0,2369
526,2012,Syrian Arab Rep.,SYR,Azerbaijan,AZE,0,0,0,0,0,0,0,0,5,0,0,5,11
527,2012,Syrian Arab Rep.,SYR,Bahrain,BHR,0,0,0,0,0,0,0,0,5,0,0,5,5
528,2012,Syrian Arab Rep.,SYR,Belgium,BEL,0,0,0,0,0,112,0,0,0,0,0,243,1293
529,2012,Syrian Arab Rep.,SYR,Belarus,BLR,5,0,0,0,0,5,0,0,0,5,0,5,10
530,2012,Syrian Arab Rep.,SYR,Brazil,BRA,0,5,0,21,0,26,0,6,5,69,0,80,106
531,2012,Syrian Arab Rep.,SYR,Bosnia and Herzegovina,BIH,0,0,5,6,0,11,0,5,0,13,0,18,29
532,2012,Syrian Arab Rep.,SYR,Bulgaria,BGR,0,0,0,0,0,0,0,0,0,0,0,0,97
533,2012,Syrian Arab Rep.,SYR,Canada,CAN,11,18,8,151,71,259,9,15,14,223,39,300,937
534,2012,Syrian Arab Rep.,SYR,Chad,TCD,0,5,0,0,0,5,0,0,0,0,0,0,5
535,2012,Syrian Arab Rep.,SYR,Chile,CHL,0,0,0,0,0,0,0,0,0,0,0,0,5
536,2012,Syrian Arab Rep.,SYR,Cameroon,CMR,0,0,0,0,0,0,0,0,0,5,0,5,5
537,2012,Syrian Arab Rep.,SYR,Cuba,CUB,0,0,5,0,0,5,0,0,6,0,0,6,11
538,2012,Syrian Arab Rep.,SYR,Cyprus,CYP,0,0,0,0,0,0,0,0,0,0,0,0,1085
539,2012,Syrian Arab Rep.,SYR,Czechia,CZE,0,0,0,0,0,11,0,0,0,0,0,43,124
540,2012,Syrian Arab Rep.,SYR,Denmark,DNK,0,0,0,0,0,0,0,0,0,0,0,0,2018
541,2012,Syrian Arab Rep.,SYR,Dominican Rep.,DOM,0,0,0,0,0,0,0,0,0,0,0,0,6
542,2012,Syrian Arab Rep.,SYR,Ecuador,ECU,0,0,0,5,0,5,0,0,0,6,0,6,11
543,2012,Syrian Arab Rep.,SYR,Finland,FIN,0,0,0,0,0,0,0,0,0,0,0,0,328
544,2012,Syrian Arab Rep.,SYR,France,FRA,0,0,0,0,0,179,0,0,0,0,0,461,640
545,2012,Syrian Arab Rep.,SYR,United Kingdom of Great Britain and Northern Ireland,GBR,0,0,0,0,0,0,0,0,0,0,0,0,2106
546,2012,Syrian Arab Rep.,SYR,Georgia,GEO,0,0,0,5,0,5,0,0,0,11,0,11,156
547,2012,Syrian Arab Rep.,SYR,Germany,DEU,850,1314,1207,6174,577,10122,887,1491,1422,9717,512,14029,24151
548,2012,Syrian Arab Rep.,SYR,Greece,GRC,0,0,0,0,0,0,0,0,0,0,0,0,20
549,2012,Syrian Arab Rep.,SYR,Croatia,HRV,0,0,9,5,0,14,0,0,5,31,0,36,50
550,2012,Syrian Arab Rep.,SYR,Hungary,HUN,0,0,0,0,0,0,0,0,0,0,0,0,86
551,2012,Syrian Arab Rep.,SYR,India,IND,0,0,0,5,0,5,0,0,0,6,0,6,11
552,2012,Syrian Arab Rep.,SYR,Indonesia,IDN,0,0,13,5,0,18,0,0,24,10,0,34,52
553,2012,Syrian Arab Rep.,SYR,Ireland,IRL,0,0,0,0,0,0,0,0,0,0,0,0,53
554,2012,Syrian Arab Rep.,SYR,Iraq,IRQ,4518,3916,2228,11235,515,22412,4665,4130,4261,28850,441,42347,64774
555,2012,Syrian Arab Rep.,SYR,Italy,ITA,0,0,0,0,0,0,0,0,0,0,0,0,952
556,2012,Syrian Arab Rep.,SYR,Jordan,JOR,22201,25388,17865,53499,3459,122412,20206,25531,19095,49571,2472,116875,239287
557,2012,Syrian Arab Rep.,SYR,Japan,JPN,0,0,0,0,0,0,0,0,0,0,0,0,18
558,2012,Syrian Arab Rep.,SYR,Kazakhstan,KAZ,5,0,0,0,0,5,0,0,0,9,0,9,14
559,2012,Syrian Arab Rep.,SYR,Kyrgyzstan,KGZ,0,0,14,0,0,14,6,0,0,23,0,29,43
560,2012,Syrian Arab Rep.,SYR,Rep. of Korea,KOR,0,5,0,5,0,10,0,0,0,136,0,136,146
561,2012,Syrian Arab Rep.,SYR,Kuwait,KWT,0,9,0,8,0,17,6,0,0,0,0,6,23
562,2012,Syrian Arab Rep.,SYR,Libya,LBY,351,447,785,34,0,1617,358,522,1141,24,0,2045,3794
563,2012,Syrian Arab Rep.,SYR,Lebanon,LBN,12713,12274,8074,29730,1854,64645,13398,13051,8300,26253,1534,62536,127181
564,2012,Syrian Arab Rep.,SYR,Lithuania,LTU,0,0,0,0,0,0,0,0,5,0,0,5,10
565,2012,Syrian Arab Rep.,SYR,Latvia,LVA,0,0,0,0,0,0,0,0,0,28,0,28,33
566,2012,Syrian Arab Rep.,SYR,Rep. of Moldova,MDA,0,5,0,13,0,18,0,0,5,65,0,70,88
567,2012,Syrian Arab Rep.,SYR,Malaysia,MYS,12,7,0,18,0,37,6,5,5,35,0,51,88
568,2012,Syrian Arab Rep.,SYR,Montenegro,MNE,0,0,0,0,0,0,0,0,0,7,0,7,7
569,2012,Syrian Arab Rep.,SYR,Morocco,MAR,19,18,5,44,0,86,21,10,26,699,0,756,842
570,2012,Syrian Arab Rep.,SYR,Malta,MLT,0,0,0,0,0,0,0,0,0,0,0,0,330
571,2012,Syrian Arab Rep.,SYR,Netherlands,NLD,0,0,0,0,0,0,0,0,0,0,0,0,1680
572,2012,Syrian Arab Rep.,SYR,Niger,NER,6,0,0,0,0,6,0,0,0,0,0,0,6
573,2012,Syrian Arab Rep.,SYR,Norway,NOR,0,0,0,0,0,66,0,0,0,0,0,240,871
574,2012,Syrian Arab Rep.,SYR,New Zealand,NZL,0,0,0,0,0,0,0,0,0,0,0,0,46
575,2012,Syrian Arab Rep.,SYR,Oman,OMN,5,0,0,7,0,12,0,0,0,0,0,0,12
576,2012,Syrian Arab Rep.,SYR,Pakistan,PAK,0,0,0,0,0,0,0,0,0,0,0,0,11
577,2012,Syrian Arab Rep.,SYR,Philippines,PHL,0,0,0,0,0,0,0,0,0,5,0,5,5
578,2012,Syrian Arab Rep.,SYR,Poland,POL,0,0,0,0,0,0,0,0,0,0,0,0,100
579,2012,Syrian Arab Rep.,SYR,Portugal,PRT,0,0,0,0,0,0,0,0,0,0,0,0,9
580,2012,Syrian Arab Rep.,SYR,Qatar,QAT,0,0,0,8,0,8,0,0,0,0,0,0,8
581,2012,Syrian Arab Rep.,SYR,Romania,ROU,0,0,0,0,0,0,0,0,0,18,0,18,162
582,2012,Syrian Arab Rep.,SYR,South Africa,ZAF,0,0,0,0,0,0,0,0,0,0,0,0,8
583,2012,Syrian Arab Rep.,SYR,Russian Federation,RUS,0,0,0,0,0,0,0,0,0,0,0,0,144
584,2012,Syrian Arab Rep.,SYR,Saudi Arabia,SAU,0,0,9,0,0,9,0,0,11,5,0,16,25
585,2012,Syrian Arab Rep.,SYR,Spain,ESP,0,0,0,0,0,0,0,0,0,0,0,0,352
586,2012,Syrian Arab Rep.,SYR,Serbia and Kosovo: S/RES/1244 (1999),SRB,0,0,0,5,0,5,0,0,7,37,0,44,49
587,2012,Syrian Arab Rep.,SYR,Sudan,SDN,0,0,5,5,0,10,0,0,0,22,0,22,32
588,2012,Syrian Arab Rep.,SYR,Slovakia,SVK,0,0,0,0,0,0,0,0,0,5,0,5,26
589,2012,Syrian Arab Rep.,SYR,Slovenia,SVN,0,0,0,0,0,0,0,0,0,7,0,7,7
590,2012,Syrian Arab Rep.,SYR,Sweden,SWE,0,0,0,0,0,0,0,0,0,0,0,0,9802
591,2012,Syrian Arab Rep.,SYR,Switzerland,CHE,103,115,60,371,5,1084,135,142,87,1016,16,1999,3083
592,2012,Syrian Arab Rep.,SYR,Thailand,THA,0,5,0,8,0,13,0,5,0,52,0,57,70
593,2012,Syrian Arab Rep.,SYR,Togo,TGO,0,0,0,0,0,0,0,0,0,8,0,8,8
594,2012,Syrian Arab Rep.,SYR,Tunisia,TUN,0,0,0,12,0,12,0,0,6,17,0,23,35
595,2012,Syrian Arab Rep.,SYR,Turkey,TUR,10,20,17,32,0,72270,15,13,5,78,0,79060,248631
596,2012,Syrian Arab Rep.,SYR,United Arab Emirates,ARE,0,0,12,0,0,12,0,5,13,0,0,18,30
597,2012,Syrian Arab Rep.,SYR,Ukraine,UKR,0,0,0,0,0,74,0,0,0,0,0,442,516
598,2012,Syrian Arab Rep.,SYR,United States of America,USA,0,0,0,0,0,0,0,0,0,0,0,0,1792
599,2012,Syrian Arab Rep.,SYR,Yemen,YEM,5,12,6,45,0,68,15,14,10,66,0,105,173
600,2013,Syrian Arab Rep.,SYR,Albania,ALB,0,5,8,0,0,13,0,0,5,0,0,5,18
601,2013,Syrian Arab Rep.,SYR,Algeria,DZA,58,64,47,180,9,358,82,73,46,515,6,722,1080
602,2013,Syrian Arab Rep.,SYR,Egypt,EGY,9498,11288,7412,33403,2686,64287,9931,12011,8595,34108,2725,67370,131657
603,2013,Syrian Arab Rep.,SYR,Argentina,ARG,5,5,6,47,9,72,6,14,9,64,6,99,171
604,2013,Syrian Arab Rep.,SYR,Armenia,ARM,15,33,28,141,23,240,25,28,32,182,25,292,11132
605,2013,Syrian Arab Rep.,SYR,Australia,AUS,0,0,0,0,0,0,0,0,0,0,0,0,404
606,2013,Syrian Arab Rep.,SYR,Austria,AUT,0,0,0,0,0,0,0,0,0,0,0,0,4309
607,2013,Syrian Arab Rep.,SYR,Azerbaijan,AZE,0,0,0,0,0,0,0,0,0,9,0,9,15
608,2013,Syrian Arab Rep.,SYR,Belgium,BEL,0,0,0,0,0,150,0,0,0,0,0,321,2365
609,2013,Syrian Arab Rep.,SYR,Belarus,BLR,0,0,0,5,0,5,0,0,0,52,0,52,57
610,2013,Syrian Arab Rep.,SYR,Bolivia (Plurinational State of),BOL,0,0,5,0,0,5,0,0,0,0,0,0,5
611,2013,Syrian Arab Rep.,SYR,Brazil,BRA,0,11,25,85,6,127,9,18,9,233,5,274,401
612,2013,Syrian Arab Rep.,SYR,Bosnia and Herzegovina,BIH,5,9,0,15,0,29,0,9,0,28,0,37,66
613,2013,Syrian Arab Rep.,SYR,Bulgaria,BGR,191,291,0,559,19,1060,165,378,0,882,15,1440,4604
614,2013,Syrian Arab Rep.,SYR,Canada,CAN,17,45,21,255,127,465,27,31,27,271,78,434,1027
615,2013,Syrian Arab Rep.,SYR,Chad,TCD,0,0,7,0,0,7,0,0,0,8,0,8,15
616,2013,Syrian Arab Rep.,SYR,Chile,CHL,0,0,0,0,0,0,0,0,0,0,0,0,10
617,2013,Syrian Arab Rep.,SYR,Cameroon,CMR,0,0,0,0,0,0,0,0,5,5,0,10,10
618,2013,Syrian Arab Rep.,SYR,Costa Rica,CRI,0,0,0,0,0,0,0,0,0,5,0,5,5
619,2013,Syrian Arab Rep.,SYR,Cuba,CUB,0,0,15,0,0,15,0,0,0,8,0,8,23
620,2013,Syrian Arab Rep.,SYR,Cyprus,CYP,0,0,0,0,0,0,0,0,0,0,0,0,1635
621,2013,Syrian Arab Rep.,SYR,Czechia,CZE,0,0,0,0,0,0,0,0,0,0,0,0,174
622,2013,Syrian Arab Rep.,SYR,Denmark,DNK,0,0,0,0,0,0,0,0,0,0,0,0,3357
623,2013,Syrian Arab Rep.,SYR,Dominican Rep.,DOM,0,0,0,0,0,0,0,0,0,5,0,5,5
624,2013,Syrian Arab Rep.,SYR,Ecuador,ECU,0,0,0,5,0,5,0,0,0,11,0,11,16
625,2013,Syrian Arab Rep.,SYR,Estonia,EST,0,0,0,0,0,0,0,0,0,10,0,10,10
626,2013,Syrian Arab Rep.,SYR,Finland,FIN,0,0,0,0,0,0,0,0,0,0,0,0,429
627,2013,Syrian Arab Rep.,SYR,France,FRA,0,0,0,0,0,522,0,0,0,0,0,952,1817
628,2013,Syrian Arab Rep.,SYR,United Kingdom of Great Britain and Northern Ireland,GBR,0,0,0,0,0,0,0,0,0,0,0,0,3810
629,2013,Syrian Arab Rep.,SYR,Georgia,GEO,0,0,0,9,6,15,0,0,5,31,0,36,542
630,2013,Syrian Arab Rep.,SYR,Germany,DEU,1312,1796,1334,7103,635,12180,1371,2057,1621,13995,595,19639,31819
631,2013,Syrian Arab Rep.,SYR,Ghana,GHA,9,0,0,10,0,19,0,8,0,28,0,36,55
632,2013,Syrian Arab Rep.,SYR,Greece,GRC,0,0,0,0,0,0,0,0,0,0,0,0,1860
633,2013,Syrian Arab Rep.,SYR,Croatia,HRV,0,0,0,9,0,9,0,5,0,45,0,50,59
634,2013,Syrian Arab Rep.,SYR,Hungary,HUN,0,0,0,0,0,0,0,0,0,0,0,0,325
635,2013,Syrian Arab Rep.,SYR,Iceland,ISL,0,0,0,0,0,0,0,0,0,0,0,0,18
636,2013,Syrian Arab Rep.,SYR,Cote d'Ivoire,CIV,0,0,5,0,0,5,0,0,0,7,0,7,12
637,2013,Syrian Arab Rep.,SYR,India,IND,0,0,0,10,0,10,0,5,0,15,0,20,30
638,2013,Syrian Arab Rep.,SYR,Indonesia,IDN,7,11,0,5,0,23,0,10,14,30,0,54,77
639,2013,Syrian Arab Rep.,SYR,Ireland,IRL,5,0,0,13,5,23,0,5,0,38,5,48,86
640,2013,Syrian Arab Rep.,SYR,Iraq,IRQ,15966,14712,9497,44730,2087,86992,16319,15761,14806,78341,1755,126982,213974
641,2013,Syrian Arab Rep.,SYR,Italy,ITA,0,0,0,0,0,0,0,0,0,0,0,0,1118
642,2013,Syrian Arab Rep.,SYR,Jordan,JOR,54454,58887,40398,138153,11429,303321,55582,61177,42248,114747,8229,281983,585304
643,2013,Syrian Arab Rep.,SYR,Japan,JPN,0,0,0,0,0,8,0,0,0,0,0,18,26
644,2013,Syrian Arab Rep.,SYR,Kazakhstan,KAZ,0,0,0,5,0,5,0,0,0,17,0,17,22
645,2013,Syrian Arab Rep.,SYR,Kyrgyzstan,KGZ,0,0,10,22,0,32,14,5,5,36,0,60,92
646,2013,Syrian Arab Rep.,SYR,Rep. of Korea,KOR,7,7,0,17,0,31,9,0,16,377,0,402,433
647,2013,Syrian Arab Rep.,SYR,Kuwait,KWT,0,0,0,15,0,15,6,0,0,0,0,6,21
648,2013,Syrian Arab Rep.,SYR,Liberia,LBR,0,0,0,0,0,0,0,0,0,8,0,8,8
649,2013,Syrian Arab Rep.,SYR,Libya,LBY,1303,1553,826,3825,160,7667,1376,1526,1024,5024,179,9129,16796
650,2013,Syrian Arab Rep.,SYR,Lebanon,LBN,83523,84893,51866,201714,12285,434281,88715,90184,51294,177641,9500,417334,851615
651,2013,Syrian Arab Rep.,SYR,Lithuania,LTU,0,0,0,5,0,5,0,6,0,0,0,6,18
652,2013,Syrian Arab Rep.,SYR,Luxembourg,LUX,0,0,0,0,0,0,0,0,0,0,0,0,28
653,2013,Syrian Arab Rep.,SYR,Latvia,LVA,5,0,0,0,0,5,0,0,6,29,0,35,45
654,2013,Syrian Arab Rep.,SYR,Mauritania,MRT,0,5,0,14,0,19,9,0,0,13,5,27,46
655,2013,Syrian Arab Rep.,SYR,North Macedonia,MKD,0,0,0,10,0,10,0,5,17,173,0,195,205
656,2013,Syrian Arab Rep.,SYR,Rep. of Moldova,MDA,5,6,0,25,5,41,0,9,0,106,10,125,166
657,2013,Syrian Arab Rep.,SYR,Mexico,MEX,0,0,5,0,0,5,0,0,0,8,0,8,13
658,2013,Syrian Arab Rep.,SYR,Malaysia,MYS,28,25,38,165,9,265,46,53,48,401,8,556,821
659,2013,Syrian Arab Rep.,SYR,Montenegro,MNE,0,0,0,0,0,0,0,0,0,60,0,60,60
660,2013,Syrian Arab Rep.,SYR,Mongolia,MNG,0,0,0,0,0,0,5,0,0,0,0,5,5
661,2013,Syrian Arab Rep.,SYR,Morocco,MAR,18,22,6,44,0,90,22,12,38,694,0,766,856
662,2013,Syrian Arab Rep.,SYR,Malta,MLT,0,0,0,0,0,0,0,0,0,0,0,0,878
663,2013,Syrian Arab Rep.,SYR,Netherlands,NLD,0,0,0,0,0,0,0,0,0,0,0,0,3404
664,2013,Syrian Arab Rep.,SYR,Niger,NER,0,6,0,0,0,6,0,0,0,0,0,0,6
665,2013,Syrian Arab Rep.,SYR,Nigeria,NGA,5,0,0,0,0,5,0,0,0,14,0,14,19
666,2013,Syrian Arab Rep.,SYR,Norway,NOR,0,0,0,0,0,49,0,0,0,0,0,175,1570
667,2013,Syrian Arab Rep.,SYR,New Zealand,NZL,0,0,0,0,0,0,0,0,0,0,0,0,50
668,2013,Syrian Arab Rep.,SYR,Oman,OMN,5,0,0,7,0,12,0,0,0,0,0,0,12
669,2013,Syrian Arab Rep.,SYR,Pakistan,PAK,0,0,0,7,0,7,0,0,0,6,0,6,13
670,2013,Syrian Arab Rep.,SYR,Peru,PER,0,0,0,0,0,0,0,0,0,5,0,5,5
671,2013,Syrian Arab Rep.,SYR,Philippines,PHL,0,0,0,5,0,5,0,0,0,26,0,26,31
672,2013,Syrian Arab Rep.,SYR,Poland,POL,0,0,0,0,0,0,0,0,0,0,0,0,208
673,2013,Syrian Arab Rep.,SYR,Portugal,PRT,0,0,0,0,0,0,0,0,0,0,0,0,22
674,2013,Syrian Arab Rep.,SYR,Qatar,QAT,0,0,0,8,0,8,0,0,0,0,0,0,8
675,2013,Syrian Arab Rep.,SYR,Romania,ROU,0,0,0,0,0,123,0,0,0,0,0,328,1016
676,2013,Syrian Arab Rep.,SYR,South Africa,ZAF,0,0,0,0,0,0,0,0,0,0,0,0,19
677,2013,Syrian Arab Rep.,SYR,Russian Federation,RUS,0,0,0,0,0,0,0,0,0,0,0,0,2002
678,2013,Syrian Arab Rep.,SYR,Saudi Arabia,SAU,0,0,9,0,0,9,0,0,11,5,0,16,25
679,2013,Syrian Arab Rep.,SYR,Senegal,SEN,0,0,0,0,0,0,0,5,0,0,0,5,5
680,2013,Syrian Arab Rep.,SYR,Somalia,SOM,0,0,0,0,0,0,0,0,0,8,0,8,8
681,2013,Syrian Arab Rep.,SYR,Spain,ESP,0,0,0,0,0,0,0,0,0,0,0,0,923
682,2013,Syrian Arab Rep.,SYR,Serbia and Kosovo: S/RES/1244 (1999),SRB,0,0,0,5,0,5,0,0,6,55,0,61,66
683,2013,Syrian Arab Rep.,SYR,Sudan,SDN,15,27,17,73,0,132,17,18,18,117,6,176,308
684,2013,Syrian Arab Rep.,SYR,Slovakia,SVK,0,0,0,0,0,0,0,0,0,0,0,0,26
685,2013,Syrian Arab Rep.,SYR,Slovenia,SVN,0,0,0,0,0,0,0,0,0,9,0,9,9
686,2013,Syrian Arab Rep.,SYR,Sweden,SWE,0,0,0,0,0,0,0,0,0,0,0,0,24792
687,2013,Syrian Arab Rep.,SYR,Switzerland,CHE,238,257,149,807,53,1810,238,339,213,1632,48,2859,4861
688,2013,Syrian Arab Rep.,SYR,United Rep. of Tanzania,TZA,0,0,0,0,0,0,0,0,0,6,0,6,6
689,2013,Syrian Arab Rep.,SYR,Thailand,THA,7,5,5,55,0,72,6,5,5,95,5,116,188
690,2013,Syrian Arab Rep.,SYR,Tunisia,TUN,5,24,5,20,5,59,7,12,7,74,0,100,159
691,2013,Syrian Arab Rep.,SYR,Turkey,TUR,10,27,34,47,0,118,5,5,13,63,0,86,585684
692,2013,Syrian Arab Rep.,SYR,United Arab Emirates,ARE,0,7,0,5,0,12,0,5,0,13,0,18,30
693,2013,Syrian Arab Rep.,SYR,Uganda,UGA,0,8,0,0,0,8,0,0,0,0,0,0,8
694,2013,Syrian Arab Rep.,SYR,Ukraine,UKR,0,0,0,0,0,122,0,0,0,0,0,469,758
695,2013,Syrian Arab Rep.,SYR,United States of America,USA,0,0,0,0,0,0,0,0,0,0,0,0,5180
696,2013,Syrian Arab Rep.,SYR,Yemen,YEM,120,173,94,431,18,836,123,169,121,536,30,979,1815
697,2013,Syrian Arab Rep.,SYR,Zambia,ZMB,0,0,0,0,0,0,0,0,0,5,0,5,5
698,2014,Syrian Arab Rep.,SYR,Albania,ALB,0,0,8,0,0,8,0,0,5,0,0,5,13
699,2014,Syrian Arab Rep.,SYR,Algeria,DZA,265,246,153,723,25,1412,288,293,218,1870,27,2696,4108
700,2014,Syrian Arab Rep.,SYR,Egypt,EGY,8810,7875,35680,12433,2848,67646,9284,8566,36846,13205,2834,70735,138381
701,2014,Syrian Arab Rep.,SYR,Argentina,ARG,6,6,9,71,10,102,8,23,11,101,10,153,255
702,2014,Syrian Arab Rep.,SYR,Armenia,ARM,16,36,28,145,26,251,20,31,34,188,29,302,15003
703,2014,Syrian Arab Rep.,SYR,Australia,AUS,0,0,0,0,0,0,0,0,0,0,0,0,476
704,2014,Syrian Arab Rep.,SYR,Austria,AUT,0,0,0,0,0,0,0,0,0,0,0,0,6653
705,2014,Syrian Arab Rep.,SYR,Azerbaijan,AZE,0,0,0,0,0,0,0,0,0,7,0,7,14
706,2014,Syrian Arab Rep.,SYR,Belgium,BEL,0,0,0,0,0,0,0,0,0,0,0,0,3353
707,2014,Syrian Arab Rep.,SYR,Belarus,BLR,0,5,0,24,0,29,0,0,0,89,0,89,118
708,2014,Syrian Arab Rep.,SYR,Bolivia (Plurinational State of),BOL,0,0,0,5,0,5,0,0,0,0,0,0,5
709,2014,Syrian Arab Rep.,SYR,Brazil,BRA,24,59,40,260,18,401,29,83,58,1213,29,1412,1813
710,2014,Syrian Arab Rep.,SYR,Bosnia and Herzegovina,BIH,0,0,5,7,0,12,0,0,5,8,0,13,25
711,2014,Syrian Arab Rep.,SYR,Bulgaria,BGR,0,0,0,0,0,733,0,0,0,0,0,1777,11011
712,2014,Syrian Arab Rep.,SYR,Canada,CAN,22,52,25,249,124,472,27,42,32,224,65,390,889
713,2014,Syrian Arab Rep.,SYR,Central African Rep.,CAF,0,0,8,0,0,8,0,0,0,0,0,0,8
714,2014,Syrian Arab Rep.,SYR,Chad,TCD,0,0,0,7,0,7,0,0,0,13,0,13,20
715,2014,Syrian Arab Rep.,SYR,China,CHN,0,0,0,0,0,0,0,5,0,0,0,5,5
716,2014,Syrian Arab Rep.,SYR,Chile,CHL,0,0,0,0,0,0,0,0,0,0,0,0,16
717,2014,Syrian Arab Rep.,SYR,Cameroon,CMR,0,0,0,0,0,0,0,0,0,12,0,12,12
718,2014,Syrian Arab Rep.,SYR,Colombia,COL,0,0,0,0,0,0,0,0,0,5,0,5,5
719,2014,Syrian Arab Rep.,SYR,Costa Rica,CRI,0,0,0,0,0,0,0,0,0,0,0,0,10
720,2014,Syrian Arab Rep.,SYR,Cuba,CUB,0,6,10,0,0,16,0,0,0,5,0,5,21
721,2014,Syrian Arab Rep.,SYR,Cyprus,CYP,0,0,0,0,0,0,0,0,0,0,0,0,2560
722,2014,Syrian Arab Rep.,SYR,Czechia,CZE,0,0,0,0,0,0,0,0,0,0,0,0,290
723,2014,Syrian Arab Rep.,SYR,Denmark,DNK,0,0,0,0,0,0,0,0,0,0,0,0,8721
724,2014,Syrian Arab Rep.,SYR,Djibouti,DJI,0,5,0,0,0,5,0,0,0,0,0,0,5
725,2014,Syrian Arab Rep.,SYR,Ecuador,ECU,0,0,0,0,0,0,0,0,0,0,0,0,13
